Type,Word,Frequency
동사+전치사,kommen nach,13
동사+전치사,kommen aus,12
동사+전치사,kommen in,11
동사+전치사,liegen auf,11
동사+전치사,leben in,11
동사+전치사,bilden mit,11
동사+전치사,kommen zum,11
동사+전치사,beginnen mit,11
동사+전치사,gehen zum,10
동사+전치사,fahren in,9
동사+전치사,denken an,9
동사+전치사,rufen an,9
동사+전치사,stehen in,9
동사+전치사,wohnen in,9
동사+전치사,sprechen mit,9
동사+전치사,kommen mit,9
동사+전치사,ersetzen durch,9
동사+전치사,sagen zu,8
동사+전치사,bedanken für,8
동사+전치사,fliegen nach,8
동사+전치사,gehen nach,8
동사+전치사,fragen nach,8
동사+전치사,geben in,8
동사+전치사,stehen im,8
동사+전치사,erzählen von,7
동사+전치사,wohnen bei,7
동사+전치사,setzen in,6
동사+전치사,sitzen im,6
동사+전치사,geben im,6
동사+전치사,liegen im,6
동사+전치사,stehen zwischen,6
동사+전치사,wohnen im,6
동사+전치사,leben seit,6
동사+전치사,gehören von,6
동사+전치사,fahren an,5
동사+전치사,gehen mit,5
동사+전치사,diskutieren über,5
동사+전치사,ankommen in,5
동사+전치사,setzen auf,5
동사+전치사,interessieren für,5
동사+전치사,bringen in,5
동사+전치사,bringen zum,5
동사+전치사,stellen in,5
동사+전치사,ziehen an,5
동사+전치사,fahren zur,5
동사+전치사,kommen zu,5
동사+전치사,verzichten auf,5
동사+전치사,achten auf,5
동사+전치사,spielen mit,5
동사+전치사,freuen über,5
동사+전치사,benutzen für,5
동사+전치사,bleiben in,5
동사+전치사,gehen zur,5
동사+전치사,sitzen auf,5
동사+전치사,leben im,5
동사+전치사,finden in,5
동사+전치사,handeln um,4
동사+전치사,gehen um,4
동사+전치사,verlassen auf,4
동사+전치사,bieten an,4
동사+전치사,muss bei,4
동사+전치사,sprechen über,4
동사+전치사,ziehen nach,4
동사+전치사,erinnern an,4
동사+전치사,regnen in,4
동사+전치사,telefonieren mit,4
동사+전치사,stehen hinter,4
동사+전치사,liegen am,4
동사+전치사,schützen vor,4
동사+전치사,fahren zum,4
동사+전치사,machen in,4
동사+전치사,gelten für,3
동사+전치사,danken für,3
동사+전치사,kommen um,3
동사+전치사,beschweren über,3
동사+전치사,kümmern um,3
동사+전치사,verlieben in,3
동사+전치사,wunderen über,3
동사+전치사,bedanken bei,3
동사+전치사,bitten um,3
동사+전치사,laufen im,3
동사+전치사,sitzen neben,3
동사+전치사,stehen bei,3
동사+전치사,essen in,3
동사+전치사,machen im,3
동사+전치사,besuchen in,3
동사+전치사,besuchen von,3
동사+전치사,sorgen für,3
동사+전치사,protestieren gegen,3
동사+전치사,beginnen um,3
동사+전치사,verbringen in,3
동사+전치사,stellen vor,3
동사+전치사,bleiben bei,3
동사+전치사,studieren im,3
동사+전치사,gratulieren zum,3
동사+전치사,informieren über,3
동사+전치사,hängen ab,3
동사+전치사,gehören zu,3
동사+전치사,fliegen in,3
동사+전치사,machen bei,3
동사+전치사,leben auf,3
동사+전치사,liegen vor,3
동사+전치사,antworten auf,3
동사+전치사,ersetzen bei,3
동사+전치사,regnen trotz,3
동사+전치사,trainieren durch,3
동사+전치사,warten seit,3
동사+전치사,bestimmen durch,3
동사+전치사,vorbereiten auf,2
동사+전치사,benutzen im,2
동사+전치사,verändern in,2
동사+전치사,treffen im,2
동사+전치사,erinnern an,2
동사+전치사,besuchen im,2
동사+전치사,fahren im,2
동사+전치사,warten an,2
동사+전치사,fahren um,2
동사+전치사,fahren ab,2
동사+전치사,ausziehen aus,2
동사+전치사,antworten auf,2
동사+전치사,teilnehmen an,2
동사+전치사,abfahren in,2
동사+전치사,verwenden für,2
동사+전치사,legen ins,2
동사+전치사,befinden im,2
동사+전치사,erkundigen nach,2
동사+전치사,wundern über,2
동사+전치사,bleibst zu,2
동사+전치사,werfen in,2
동사+전치사,stehen an,2
동사+전치사,wenden an,2
동사+전치사,bringen mit,2
동사+전치사,suchen nach,2
동사+전치사,suchen für,2
동사+전치사,gehören zum,2
동사+전치사,verletzen beim,2
동사+전치사,steigen in,2
동사+전치사,legen auf,2
동사+전치사,ziehen um,2
동사+전치사,arbeiten bei,2
동사+전치사,sehen nach,2
동사+전치사,verwenden mit,2
동사+전치사,gewinnen im,2
동사+전치사,sehen in,2
동사+전치사,trinken in,2
동사+전치사,untersuchen von,2
동사+전치사,füllen aus,2
동사+전치사,reparieren vom,2
동사+전치사,stimmen zu,2
동사+전치사,rechnen mit,2
동사+전치사,warnen vor,2
동사+전치사,berichten über,2
동사+전치사,bilde mit,2
동사+전치사,finden im,2
동사+전치사,übersetzen ins,2
동사+전치사,geben aus,2
동사+전치사,ziehen in,2
동사+전치사,besuchen am,2
동사+전치사,verbringen mit,2
동사+전치사,trennen von,2
동사+전치사,machen aus,2
동사+전치사,schicken an,2
동사+전치사,legen in,2
동사+전치사,gehen durch,2
동사+전치사,ärgern über,2
동사+전치사,kommen von,2
동사+전치사,sprechen von,2
동사+전치사,freuen auf,2
동사+전치사,schreiben an,2
동사+전치사,schreiben mit,2
동사+전치사,dauern bis,2
동사+전치사,unterscheiden von,2
동사+전치사,holen aus,2
동사+전치사,liegen gegenüber,2
동사+전치사,fahren trotz,2
동사+전치사,hängen an,2
동사+전치사,stehen neben,2
동사+전치사,sitzen unter,2
동사+전치사,bleiben zum,2
동사+전치사,dauern von,2
동사+전치사,bleiben wegen,2
동사+전치사,kämpfen gegen,2
동사+전치사,verlangen im,2
동사+전치사,bestehen aus,2
동사+전치사,brauchen zum,2
동사+전치사,nehmen an,2
동사+전치사,verabreden mit,2
동사+전치사,gehen am,2
동사+전치사,abholen vom,2
동사+전치사,kleben auf,2
동사+전치사,hängen neben,2
동사+전치사,stecken in,2
동사+전치사,antworten auf,2
동사+전치사,kommen auf,2
동사+전치사,beschweren bei,2
동사+전치사,entschuldigen bei,2
동사+전치사,verwechseln mit,2
동사+전치사,stoßen mit,2
동사+전치사,bemühen seit,2
동사+전치사,bemühen um,2
동사+전치사,hängen vom,2
동사+전치사,entschlossen zur,2
동사+전치사,geben auf,2
동사+전치사,beginnen bei,2
동사+전치사,abhängen vom,2
동사+전치사,reisen nach,2
동사+전치사,nehmen auf,2
동사+전치사,blättern in,2
동사+전치사,telefonieren während,2
동사+전치사,essen mit,2
동사+전치사,liegen nach,2
동사+전치사,ankommen seit,2
동사+전치사,schließen ab,2
동사+전치사,machen an,2
동사+전치사,stehen nach,2
동사+전치사,rufen bei,2
동사+전치사,benutzen bei,2
동사+전치사,gehen trotz,2
동사+전치사,nehmen mit,2
동사+전치사,arbeiten als,2
동사+전치사,gehen auf,2
동사+전치사,rennen auf,2
동사+전치사,schreiben nach,2
동사+전치사,kehren in,2
동사+전치사,zurückgehen in,2
동사+전치사,haben vor,2
동사+전치사,auszuwandern nach,2
동사+전치사,zurückkehren nach,2
동사+전치사,stehen vom,2
동사+전치사,übersetzen mit,2
동사+전치사,wohnen über,2
동사+전치사,lesen in,2
동사+전치사,beantworten mit,2
동사+전치사,verlangen zum,2
동사+전치사,hervorgehen aus,1
동사+전치사,hervorgehen als,1
동사+전치사,schreiben für,1
동사+전치사,erscheinen in,1
동사+전치사,gelingen mit,1
동사+전치사,hineingeschrieben in,1
동사+전치사,vorbereiten im,1
동사+전치사,orientieren am,1
동사+전치사,verlieren von,1
동사+전치사,eignen für,1
동사+전치사,beachten für,1
동사+전치사,benutzen ohne,1
동사+전치사,treten ohne,1
동사+전치사,treten nach,1
동사+전치사,halten ohne,1
동사+전치사,halten nach,1
동사+전치사,wissen ohne,1
동사+전치사,gehst zum,1
동사+전치사,beobachten im,1
동사+전치사,lesen auf,1
동사+전치사,schlafen bis,1
동사+전치사,halten hinter,1
동사+전치사,kaufen im,1
동사+전치사,bitten um,1
동사+전치사,arbeiten am,1
동사+전치사,laufen in,1
동사+전치사,waschen an,1
동사+전치사,laden zu,1
동사+전치사,laden nach,1
동사+전치사,need auf,1
동사+전치사,siezusammen zur,1
동사+전치사,kochen über,1
동사+전치사,stellen bei,1
동사+전치사,untergehen am,1
동사+전치사,anmelden zum,1
동사+전치사,mitnehmen nach,1
동사+전치사,anfangen mit,1
동사+전치사,melden zum,1
동사+전치사,melden an,1
동사+전치사,vorzeigen beim,1
동사+전치사,kontrollieren vor,1
동사+전치사,hineingehen in,1
동사+전치사,hinsetzen im,1
동사+전치사,aufrufen um,1
동사+전치사,abfliegen um,1
동사+전치사,aufstellen am,1
동사+전치사,vorbeifahren an,1
동사+전치사,herauskommen aus,1
동사+전치사,einsteigen in,1
동사+전치사,anhalten vor,1
동사+전치사,verhandeln mit,1
동사+전치사,verhandeln über,1
동사+전치사,meldesen an,1
동사+전치사,söch im,1
동사+전치사,tigen mit,1
동사+전치사,bewerben um,1
동사+전치사,entschlossen zum,1
동사+전치사,erholen im,1
동사+전치사,erholen von,1
동사+전치사,irren in,1
동사+전치사,verhalten beim,1
동사+전치사,machen beim,1
동사+전치사,beschweren vor,1
동사+전치사,ereignen am,1
동사+전치사,wünschen zum,1
동사+전치사,vorstellen ohne,1
동사+전치사,vorstellen bei,1
동사+전치사,bewerben in,1
동사+전치사,erkundigen am,1
동사+전치사,fließen durch,1
동사+전치사,muss für,1
동사+전치사,laufen mit,1
동사+전치사,rennen zum,1
동사+전치사,schließen zu,1
동사+전치사,lassen beim,1
동사+전치사,weißen von,1
동사+전치사,heißen im,1
동사+전치사,warten vor,1
동사+전치사,mieten an,1
동사+전치사,betreten zur,1
동사+전치사,scheinen mit,1
동사+전치사,gehen auf,1
동사+전치사,tragen im,1
동사+전치사,holen von,1
동사+전치사,leihen in,1
동사+전치사,schreien im,1
동사+전치사,schauen an,1
동사+전치사,holen nach,1
동사+전치사,rannen nach,1
동사+전치사,explodieren nach,1
동사+전치사,passieren im,1
동사+전치사,zerbrechen über,1
동사+전치사,fallen auf,1
동사+전치사,sterben mit,1
동사+전치사,frühstücken um,1
동사+전치사,schließen zu,1
동사+전치사,sinken in,1
동사+전치사,frühstücken zu,1
동사+전치사,verwenden ohne,1
동사+전치사,studieren für,1
동사+전치사,herrschen über,1
동사+전치사,schaffen für,1
동사+전치사,schaffen am,1
동사+전치사,haltungen über,1
동사+전치사,bitten für,1
동사+전치사,kommen für,1
동사+전치사,rufen aus,1
동사+전치사,treffen vor,1
동사+전치사,zeigen nach,1
동사+전치사,essen im,1
동사+전치사,sprechen in,1
동사+전치사,geschehen mit,1
동사+전치사,bringen ins,1
동사+전치사,abgeholen von,1
동사+전치사,bringen von,1
동사+전치사,laden zum,1
동사+전치사,führen durch,1
동사+전치사,kontrollieren von,1
동사+전치사,beachten von,1
동사+전치사,einbauen von,1
동사+전치사,erfinden von,1
동사+전치사,anrufen von,1
동사+전치사,verursachen durch,1
동사+전치사,bezahlen von,1
동사+전치사,öffnen von,1
동사+전치사,öffnen vom,1
동사+전치사,ersetzen von,1
동사+전치사,helfen vom,1
동사+전치사,diskutieren im,1
동사+전치사,gratulieren zur,1
동사+전치사,reden über,1
동사+전치사,verschwinden bei,1
동사+전치사,nennen in,1
동사+전치사,benutzen statt,1
동사+전치사,verbieten im,1
동사+전치사,trinken zu,1
동사+전치사,kaufen in,1
동사+전치사,umgehen mit,1
동사+전치사,verschmutzen durch,1
동사+전치사,hinweisen auf,1
동사+전치사,zerstören durch,1
동사+전치사,wiederfinden in,1
동사+전치사,machen von,1
동사+전치사,widersprechen von,1
동사+전치사,sagen von,1
동사+전치사,meinen zur,1
동사+전치사,sperren während,1
동사+전치사,kommsen zur,1
동사+전치사,abholen mit,1
동사+전치사,weiterfahren bei,1
동사+전치사,grüßen von,1
동사+전치사,tun für,1
동사+전치사,verlieren bei,1
동사+전치사,vorlegen zur,1
동사+전치사,vorlegen zum,1
동사+전치사,sehen auf,1
동사+전치사,fahren wegen,1
동사+전치사,verschieben wegen,1
동사+전치사,nehmen im,1
동사+전치사,nehmen zur,1
동사+전치사,entscheiden über,1
동사+전치사,vorliegen bis,1
동사+전치사,vorliegen in,1
동사+전치사,zusammengezogen zu,1
동사+전치사,bezahlen für,1
동사+전치사,zeigen im,1
동사+전치사,trinken aus,1
동사+전치사,fällen bei,1
동사+전치사,spielen in,1
동사+전치사,räumen auf,1
동사+전치사,machen mit,1
동사+전치사,sehen aus,1
동사+전치사,studieren an,1
동사+전치사,muss mit,1
동사+전치사,rechnen im,1
동사+전치사,färben mit,1
동사+전치사,haben bei,1
동사+전치사,kommen durch,1
동사+전치사,müssen im,1
동사+전치사,ausgezogen aus,1
동사+전치사,lassen mit,1
동사+전치사,rasen mit,1
동사+전치사,haben in,1
동사+전치사,sprochen mit,1
동사+전치사,sprochen über,1
동사+전치사,ansehen in,1
동사+전치사,schreiben unter,1
동사+전치사,erscheinen unter,1
동사+전치사,schreiben zu,1
동사+전치사,teilen mit,1
동사+전치사,bekommen von,1
동사+전치사,blühen im,1
동사+전치사,spielen auf,1
동사+전치사,finden auf,1
동사+전치사,pumpen auf,1
동사+전치사,wiegen ab,1
동사+전치사,kommen entgegen,1
동사+전치사,gehen vor,1
동사+전치사,fliehen aus,1
동사+전치사,sehen vor,1
동사+전치사,einladen zum,1
동사+전치사,wünschen für,1
동사+전치사,besuchen aus,1
동사+전치사,geben bei,1
동사+전치사,benutzen wie,1
동사+전치사,stehen außerhalb,1
동사+전치사,passieren an,1
동사+전치사,haben im,1
동사+전치사,verlieren im,1
동사+전치사,verlieren vor,1
동사+전치사,kennen ohne,1
동사+전치사,brauchen vom,1
동사+전치사,reden mit,1
동사+전치사,arbeiten mit,1
동사+전치사,leben von,1
동사+전치사,träumen von,1
동사+전치사,sprichen mit,1
동사+전치사,bleibst bis,1
동사+전치사,bleibst in,1
동사+전치사,kommsen mit,1
동사+전치사,schreiben aus,1
동사+전치사,ausfallen wegen,1
동사+전치사,verwenden in,1
동사+전치사,arbeiten für,1
동사+전치사,fahren gegen,1
동사+전치사,gehen ohne,1
동사+전치사,haben außer,1
동사+전치사,kommen vom,1
동사+전치사,entlassen aufgrund,1
동사+전치사,besuchen außerhalb,1
동사+전치사,mitbringen statt,1
동사+전치사,regnen während,1
동사+전치사,abbrechen wegen,1
동사+전치사,bringen hinter,1
동사+전치사,stellen neben,1
동사+전치사,hängen über,1
동사+전치사,laufen unter,1
동사+전치사,scheinen durch,1
동사+전치사,arbeiten trotz,1
동사+전치사,finden am,1
동사+전치사,bleiben bis,1
동사+전치사,stellen ab,1
동사+전치사,sitzen gegenüber,1
동사+전치사,gebären im,1
동사+전치사,müssen innerhalb,1
동사+전치사,schaffen innerhalb,1
동사+전치사,unterhalten während,1
동사+전치사,liegen hinter,1
동사+전치사,kommen vor,1
동사+전치사,fahren über,1
동사+전치사,mitbringen außer,1
동사+전치사,willen mit,1
동사+전치사,verpassen aufgrund,1
동사+전치사,bestehen nach,1
동사+전치사,bestehen vor,1
동사+전치사,verbringen an,1
동사+전치사,kennen im,1
동사+전치사,kennen aus,1
동사+전치사,aufstehen um,1
동사+전치사,stehen um,1
동사+전치사,brauchen von,1
동사+전치사,brauchen ins,1
동사+전치사,ankommen während,1
동사+전치사,lesen im,1
동사+전치사,lesen vor,1
동사+전치사,zurückfliegen nach,1
동사+전치사,ziehen aus,1
동사+전치사,geben gegen,1
동사+전치사,putzen in,1
동사+전치사,nehmen ab,1
동사+전치사,geben zum,1
동사+전치사,bestehen zwischen,1
동사+전치사,sehen seit,1
동사+전치사,ereignen an,1
동사+전치사,sehen am,1
동사+전치사,empfangen am,1
동사+전치사,begegnen am,1
동사+전치사,folgen ins,1
동사+전치사,helfen bei,1
동사+전치사,nützen auf,1
동사+전치사,hören zu,1
동사+전치사,hilfen beim,1
동사+전치사,haben nach,1
동사+전치사,sitzen ins,1
동사+전치사,liegen an,1
동사+전치사,stecken auf,1
동사+전치사,stecken im,1
동사+전치사,kleben in,1
동사+전치사,setzen über,1
동사+전치사,hängen unter,1
동사+전치사,hängen vor,1
동사+전치사,stecken zwischen,1
동사+전치사,befestigen an,1
동사+전치사,gießen ins,1
동사+전치사,laden ins,1
동사+전치사,leiten in,1
동사+전치사,packen in,1
동사+전치사,schieben an,1
동사+전치사,tragen auf,1
동사+전치사,transportieren in,1
동사+전치사,eilen ins,1
동사+전치사,gelangen mit,1
동사+전치사,laufen zum,1
동사+전치사,rennen nach,1
동사+전치사,springen über,1
동사+전치사,steigen auf,1
동사+전치사,ziehen im,1
동사+전치사,legen neben,1
동사+전치사,sitzen als,1
동사+전치사,haben in,1
동사+전치사,halten für,1
동사+전치사,konzentrieren an,1
동사+전치사,danken bei,1
동사+전치사,halten bei,1
동사+전치사,erkennen an,1
동사+전치사,fehlen an,1
동사+전치사,leiden an,1
동사+전치사,sterben an,1
동사+전치사,nehmen am,1
동사+전치사,zweifeln an,1
동사+전치사,gewöhnen an,1
동사+전치사,glauben an,1
동사+전치사,wenden wegen,1
동사+전치사,hoffen auf,1
동사+전치사,konzentrieren auf,1
동사+전치사,spezialisieren auf,1
동사+전치사,stoßen auf,1
동사+전치사,bereiten auf,1
동사+전치사,bereiten vor,1
동사+전치사,entschuldigen für,1
동사+전치사,treten für,1
동사+전치사,entscheiden für,1
동사+전치사,kämpfen für,1
동사+전치사,verstoßen gegen,1
동사+전치사,wenden gegen,1
동사+전치사,anfangen von,1
동사+전치사,diskutieren bei,1
동사+전치사,diskutieren mit,1
동사+전치사,irren im,1
동사+전치사,fangen mit,1
동사+전치사,fangen an,1
동사+전치사,hören mit,1
동사+전치사,hören auf,1
동사+전치사,befasst mit,1
동사+전치사,beschäftigen mit,1
동사+전치사,handeln mit,1
동사+전치사,vergleichen mit,1
동사+전치사,regen über,1
동사+전치사,regen auf,1
동사+전치사,klagen über,1
동사+전치사,nachdenken über,1
동사+전치사,bewirben um,1
동사+전치사,handeln bei,1
동사+전치사,sorgen um,1
동사+전치사,trauern um,1
동사+전치사,leiden unter,1
동사+전치사,verabschieden von,1
동사+전치사,fliehen vor,1
동사+전치사,fürchten vor,1
동사+전치사,überreden zum,1
동사+전치사,fehlen im,1
동사+전치사,fangen um,1
동사+전치사,mieren im,1
동사+전치사,aufhören um,1
동사+전치사,berechtigen zur,1
동사+전치사,überzeugen von,1
동사+전치사,verwanden mit,1
동사+전치사,besuchen vor,1
동사+전치사,ankommen um,1
동사+전치사,besichtigen mit,1
동사+전치사,fahren am,1
동사+전치사,gehst in,1
동사+전치사,hörsben an,1
동사+전치사,wiederkommsen in,1
동사+전치사,gewöhnen in,1
동사+전치사,begrüßen zu,1
동사+전치사,plansen für,1
동사+전치사,suchen in,1
동사+전치사,haben als,1
동사+전치사,ankommen aus,1
동사+전치사,ankommen auf,1
동사+전치사,nehmen wegen,1
동사+전치사,verdienen durch,1
동사+전치사,schützen durch,1
동사+전치사,lernen in,1
동사+전치사,umzuformen in,1
동사+전치사,waschen vor,1
동사+전치사,gehen wegen,1
동사+전치사,aufstehen mit,1
동사+전치사,benutzen als,1
동사+전치사,ankommen beim,1
동사+전치사,steigen aus,1
동사+전치사,fahren ins,1
동사+전치사,fallen von,1
동사+전치사,ausgestiegen aus,1
동사+전치사,schreien als,1
동사+전치사,rauchen beim,1
동사+전치사,stoßen beim,1
동사+전치사,stoßen gegen,1
동사+전치사,stören beim,1
동사+전치사,spielen zur,1
동사+전치사,frühstücken während,1
동사+전치사,räumen ab,1
동사+전치사,telefoniern mit,1
동사+전치사,machen zum,1
동사+전치사,spielen während,1
동사+전치사,rauchen am,1
동사+전치사,blühen in,1
동사+전치사,drücken durch,1
동사+전치사,drücken aus,1
동사+전치사,frühstücken nach,1
동사+전치사,schließen auf,1
동사+전치사,ruhen nach,1
동사+전치사,ruhen aus,1
동사+전치사,besuchen nach,1
동사+전치사,besuchen als,1
동사+전치사,machen nach,1
동사+전치사,fühlen nach,1
동사+전치사,essen vor,1
동사+전치사,melden zur,1
동사+전치사,stimmen vor,1
동사+전치사,besuchen seit,1
동사+전치사,beginnen in,1
동사+전치사,schlafen seit,1
동사+전치사,reisen in,1
동사+전치사,arbeiten in,1
동사+전치사,kehren nach,1
동사+전치사,erscheinen im,1
동사+전치사,wohnen bis,1
동사+전치사,gehen bei,1
동사+전치사,gehen an,1
동사+전치사,schauen nach,1
동사+전치사,schlafen nach,1
동사+전치사,ren über,1
동사+전치사,tragen beim,1
동사+전치사,essen zu,1
동사+전치사,finden wegen,1
동사+전치사,bleiben aus,1
동사+전치사,umbringen aus,1
동사+전치사,bekommen um,1
동사+전치사,schenken mit,1
동사+전치사,lernen zum,1
동사+전치사,ansehen mit,1
동사+전치사,mitnehmen zu,1
동사+전치사,besuchen zur,1
동사+전치사,geben an,1
동사+전치사,feiern zum,1
동사+전치사,brauchen zur,1
동사+전치사,lassen zum,1
동사+전치사,halten zur,1
동사+전치사,wiederfinden bei,1
동사+전치사,vorlegen bei,1
동사+전치사,nennen im,1
동사+전치사,fliegen zu,1
동사+전치사,bleiben im,1
동사+전치사,erwarten bei,1
동사+전치사,rannen zum,1
동사+전치사,kommen ins,1
동사+전치사,verbringen seit,1
동사+전치사,spazieren ohne,1
동사+전치사,müssen trotz,1
동사+전치사,stehlen trotz,1
동사+전치사,versuchen seit,1
동사+전치사,wohnen seit,1
동사+전치사,tanzen mit,1
동사+전치사,drehen nach,1
동사+전치사,malen aufs,1
동사+전치사,ziehen von,1
동사+전치사,müssen wegen,1
동사+전치사,besuchen in,1
동사+전치사,reisen ins,1
동사+전치사,schließen vor,1
동사+전치사,schlafen während,1
동사+전치사,bringen zur,1
동사+전치사,erhalten aufgrund,1
동사+전치사,lesen zur,1
동사+전치사,durchlesen in,1
동사+전치사,ziehen aufs,1
동사+전치사,erben von,1
동사+전치사,ansprechen wegen,1
동사+전치사,befördern zum,1
동사+전치사,bleiben auf,1
동사+전치사,schicken in,1
동사+전치사,geben zwischen,1
동사+전치사,ausdrücken mit,1
동사+전치사,zurückgekommen aus,1
동사+전치사,mitbringen von,1
동사+전치사,regnen seit,1
동사+전치사,verabschieden gegen,1
동사+전치사,kommen zur,1
동사+전치사,muss zum,1
동사+전치사,beenden in,1
동사+전치사,schauen in,1
동사+전치사,einkaufen für,1
동사+전치사,essen bei,1
동사+전치사,warten bis,1
동사+전치사,warten nach,1
동사+전치사,übersetzen in,1
동사+전치사,sitzen am,1
동사+전치사,sitzen beim,1
동사+전치사,lachen über,1
동사+전치사,drehen um,1
동사+전치사,fallen ins,1
동사+전치사,bestimmen von,1
동사+전치사,geliehen vor,1
동사+전치사,einziehen in,1
동사+전치사,haben zu,1
동사+전치사,freuen für,1
동사+전치사,lernen seit,1
동사+전치사,kommen bei,1
동사+전치사,gebären in,1
동사+전치사,schützen zu,1
동사+전치사,schützen auf,1
동사+전치사,reservieren für,1
동사+전치사,richten in,1
동사+전치사,richten nach,1
동사+전치사,promovieren vor,1
동사+전치사,rufen an,1
동사+전치사,berichten von,1
동사+전치사,bestimmen hinter,1
동사+전치사,zeigen mit,1
동사+전치사,zeigen vor,1
동사+전치사,machen vor,1
동사+전치사,gehen über,1
동사+전치사,entdecken im,1
동사+전치사,entdecken von,1
동사+전치사,verwenden beim,1
동사+전치사,arbeiten für,1
동사+전치사,regnen bei,1
동사+전치사,bringen zum,1
동사+전치사,schlafen bei,1
동사+전치사,wohnen auf,1
동사+전치사,geben für,1
동사+전치사,übernachten in,1
동사+전치사,einführen in,1
동사+전치사,einführen beim,1
동사+전치사,einführen mit,1
동사+전치사,geben gegenüber,1
동사+전치사,beziehen auf,1
동사+전치사,beziehen mit,1
동사+전치사,fangen an,1
동사+전치사,fangen auf,1
동사+전치사,verschwinden im,1
동사+전치사,stehen ohne,1
동사+전치사,sprechen vom,1
동사+전치사,abgeben an,1
동사+전치사,fliegen von,1
동사+전치사,kontrollieren bei,1
동사+전치사,anbieten für,1
동사+전치사,zeigen in,1
동사+전치사,fragen zum,1
동사+전치사,verkaufen in,1
동사+전치사,unterhalten mit,1
동사+전치사,unterhalten mit,1
동사+전치사,stehen unter,1
동사+전치사,kündigen an,1
동사+전치사,einladen zu,1
동사+전치사,hinfahren vom,1
동사+전치사,sagen nach,1
동사+전치사,tauschen beim,1
동사+전치사,sitzen in,1
동사+전치사,sitzen während,1
동사+전치사,halten am,1
동사+전치사,bringen aus,1
동사+전치사,einsetzen in,1
동사+전치사,liegen über,1
동사+전치사,empfehlen über,1
동사+전치사,unterrichten im,1
동사+전치사,unterrichten als,1
동사+전치사,unterrichten auf,1
동사+전치사,finden als,1
동사+전치사,geben zu,1
